order_id,order_date,customer_id,shipping_method_id,dest_address_id
1451,2023-02-11 10:31:38,859,3,735
1452,2022-08-10 00:58:08,860,1,460
1453,2022-10-01 11:33:30,860,2,824
1454,2021-01-19 10:46:59,861,2,972
1455,2020-06-25 20:44:56,862,2,178
1456,2021-12-19 01:04:49,862,4,819
1457,2022-04-03 17:41:00,863,1,143
1458,2023-05-31 06:09:25,864,4,6
1459,2021-10-19 21:43:50,864,4,369
1460,2022-10-03 13:21:39,865,1,235
1461,2022-05-31 02:10:49,865,1,855
1462,2022-04-14 09:04:29,866,3,714
1463,2022-12-12 00:41:35,866,4,853
1464,2021-09-04 19:23:30,867,2,982
1465,2021-08-09 18:06:04,868,3,251
1466,2022-09-02 17:17:37,868,2,922
1467,2022-07-24 13:33:54,869,1,614
1468,2022-11-17 21:59:15,870,2,481
1469,2020-12-04 23:34:26,871,2,196
1470,2022-12-12 01:54:49,871,4,350
1471,2021-11-23 08:05:22,872,1,283
1472,2022-09-29 08:22:27,872,3,670
1473,2021-05-06 06:11:57,873,2,586
1474,2023-02-04 10:18:59,874,1,709
1475,2020-12-20 12:06:44,875,2,196
1476,2021-10-26 09:10:55,875,2,650
1477,2021-01-30 09:20:35,876,2,289
1478,2020-06-09 14:46:33,876,3,369
1479,2020-11-06 20:32:59,877,3,391
1480,2022-06-17 09:21:40,877,4,719
1481,2022-05-04 08:48:31,878,1,560
1482,2020-07-24 03:00:34,879,1,166
1483,2020-11-06 17:47:50,880,4,72
1484,2021-05-10 14:57:36,880,4,356
1485,2022-05-17 19:57:49,880,1,591
1486,2022-03-11 20:33:45,880,4,946
1487,2021-07-12 10:54:42,881,4,169
1488,2022-07-24 14:09:21,881,4,798
1489,2021-03-03 18:39:15,882,4,190
1490,2021-06-09 02:55:20,882,2,293
1491,2021-01-09 23:32:01,883,4,164
1492,2022-10-23 04:44:08,884,2,368
1493,2021-05-30 14:04:04,884,3,450
1494,2020-10-10 00:33:49,884,3,746
1495,2021-04-04 19:59:42,885,3,71
1496,2021-03-13 06:43:52,886,4,145
1497,2021-08-30 11:50:02,886,1,729
1498,2022-01-29 12:09:42,887,1,740
1499,2022-10-17 20:27:46,888,3,365
1500,2020-08-26 07:14:05,889,2,417
1501,2021-06-21 17:11:18,890,4,265
1502,2023-05-09 13:21:46,890,3,280
1503,2021-09-21 19:05:44,890,3,642
1504,2021-10-29 18:26:49,891,3,3
1505,2020-06-21 02:31:42,892,4,390
1506,2020-09-24 17:54:48,893,1,190
1507,2022-12-06 21:29:35,894,2,233
1508,2023-05-19 23:02:45,894,1,673
1509,2021-02-12 20:19:52,895,2,31
1510,2022-01-26 02:46:33,895,1,974
1511,2021-07-08 05:39:32,896,3,350
1512,2020-06-12 02:26:00,897,1,148
1513,2023-01-23 11:11:52,898,4,28
1514,2022-06-09 14:45:09,899,4,18
1515,2023-01-08 03:25:01,899,1,588
1516,2021-09-13 20:02:38,899,2,646
1517,2021-05-29 05:58:43,899,3,834
1518,2021-09-03 21:05:35,900,2,975
1519,2023-05-30 02:51:32,901,4,10
1520,2020-12-19 00:22:38,901,1,335
1521,2021-11-29 21:20:01,902,4,501
1522,2022-11-30 09:50:22,902,1,867
1523,2021-05-31 10:50:34,903,1,919
1524,2022-11-16 13:21:23,904,1,841
1525,2022-03-11 04:04:55,905,2,916
1526,2022-12-26 21:14:38,906,2,550
1527,2023-04-17 22:47:39,907,2,19
1528,2021-12-16 17:47:17,907,2,874
1529,2020-11-01 04:43:31,908,4,319
1530,2020-06-23 17:34:54,909,1,236
1531,2020-10-22 19:25:15,909,4,783
1532,2021-04-30 10:39:21,910,4,941
1533,2022-03-19 19:34:23,911,2,364
1534,2022-05-16 03:52:45,912,4,303
1535,2023-05-20 09:26:39,912,3,405
1536,2023-03-10 16:25:17,912,3,408
1537,2022-05-28 02:54:20,913,1,167
1538,2021-03-25 19:18:32,913,1,185
1539,2020-12-31 20:37:03,914,2,489
1540,2021-03-11 17:50:53,914,2,641
1541,2020-11-25 01:26:59,914,4,707
1542,2022-08-16 02:48:42,915,2,802
1543,2021-12-31 08:16:08,916,1,500
1544,2021-08-19 03:42:01,917,4,6
1545,2023-04-06 11:47:00,917,2,657
1546,2021-07-24 14:28:36,918,1,286
1547,2022-07-24 16:54:20,918,2,831
1548,2020-11-16 14:48:45,919,1,1
1549,2021-11-09 01:10:58,919,4,585
1550,2022-08-18 01:03:23,920,2,440
1551,2022-06-30 01:19:27,920,2,952
1552,2021-12-28 07:32:57,921,3,175
1553,2022-08-20 03:24:49,921,3,196
1554,2021-05-22 12:48:44,921,2,753
1555,2021-12-07 12:36:18,922,3,569
1556,2022-07-02 20:05:01,922,4,656
1557,2022-05-21 20:02:24,923,1,406
1558,2021-02-01 23:54:10,923,2,642
1559,2021-06-17 01:41:24,923,1,879
1560,2022-03-05 00:53:00,924,4,286
1561,2020-06-05 17:28:00,924,2,503
1562,2022-10-26 03:48:54,924,3,651
1563,2020-12-12 03:10:49,925,1,456
1564,2020-11-17 17:59:12,925,1,646
1565,2021-06-14 17:01:14,926,1,153
1566,2020-12-06 09:24:35,926,3,439
1567,2020-11-14 17:29:40,927,1,236
1568,2021-06-08 23:36:07,927,3,721
1569,2020-09-15 18:53:01,928,4,151
1570,2022-10-06 18:16:05,928,3,506
1571,2020-06-03 01:02:11,928,4,894
1572,2023-05-11 15:10:26,929,3,733
1573,2022-04-17 06:52:29,930,4,459
1574,2020-07-30 09:56:54,930,2,891
1575,2021-08-06 23:02:32,931,1,184
1576,2020-06-04 04:09:50,932,2,50
1577,2021-12-01 07:37:57,932,1,424
1578,2021-11-13 03:26:23,933,3,4
1579,2022-06-24 12:33:26,933,4,98
1580,2022-07-22 07:31:39,934,4,142
1581,2021-06-29 21:54:05,934,3,592
1582,2021-08-23 04:16:29,934,2,692
1583,2022-01-07 20:00:23,935,4,219
1584,2021-11-05 21:32:32,936,3,664
1585,2021-03-06 05:08:34,937,3,287
1586,2021-12-28 15:43:49,937,1,611
1587,2022-07-05 04:29:11,938,1,634
1588,2021-12-27 07:34:04,939,1,94
1589,2022-06-15 23:18:17,940,1,72
1590,2021-01-08 06:34:41,940,3,452
1591,2022-07-21 03:08:17,941,4,729
1592,2022-07-22 16:18:50,942,4,596
1593,2020-11-09 09:37:15,943,2,549
1594,2021-07-13 03:51:57,944,4,589
1595,2022-08-14 02:45:41,945,4,931
1596,2022-03-22 09:34:12,946,2,436
1597,2022-11-25 04:52:25,947,2,414
1598,2021-05-14 22:21:47,948,1,571
1599,2022-02-22 12:56:06,948,4,898
1600,2020-09-12 12:23:36,949,1,528
1601,2022-03-21 14:57:21,950,4,460
1602,2022-02-18 20:31:09,950,2,656
1603,2021-11-05 07:09:24,951,3,559
1604,2023-02-09 15:12:02,952,4,642
1605,2022-09-23 00:17:58,953,2,82
1606,2022-01-31 04:46:48,954,4,179
1607,2022-04-21 08:01:18,954,1,395
1608,2023-04-07 05:17:24,955,1,727
1609,2021-07-21 20:12:40,956,3,690
1610,2022-05-26 16:17:46,957,4,462
1611,2020-11-14 23:37:24,958,4,663
1612,2023-03-24 06:04:28,959,3,825
1613,2021-09-15 14:42:06,960,1,166
1614,2022-08-25 00:33:33,960,3,398
1615,2021-03-14 14:12:24,960,3,827
1616,2021-03-23 16:47:29,960,4,841
1617,2022-09-23 15:04:23,961,2,310
1618,2021-01-29 07:09:50,961,2,846
1619,2021-03-10 16:20:59,962,2,411
1620,2023-02-21 22:04:09,962,1,429
1621,2023-04-11 00:03:53,962,1,436
1622,2023-03-11 10:30:02,962,1,537
1623,2023-05-31 22:49:31,963,2,551
1624,2022-05-30 19:04:11,963,4,864
1625,2022-05-05 04:47:48,964,1,83
1626,2021-01-14 07:24:17,964,2,446
1627,2020-11-23 17:24:50,965,4,196
1628,2020-12-11 16:07:10,965,3,746
1629,2023-02-24 21:26:31,966,4,61
1630,2022-08-16 14:13:04,966,3,285
1631,2022-10-04 21:03:23,966,2,465
1632,2021-01-25 00:00:22,967,1,492
1633,2020-09-08 18:30:23,967,2,906
1634,2022-09-23 07:27:55,968,4,232
1635,2022-11-22 15:10:40,968,4,565
1636,2022-09-03 21:05:16,968,2,711
1637,2023-01-13 15:57:43,969,3,164
1638,2022-11-11 09:22:56,969,2,647
1639,2022-04-27 02:30:04,970,3,708
1640,2022-07-23 02:58:46,970,2,987
1641,2022-12-23 01:59:50,971,3,701
1642,2022-10-17 03:01:42,972,2,26
1643,2021-07-15 07:27:37,972,4,936
1644,2023-04-21 10:23:17,973,4,204
1645,2023-03-14 02:07:35,974,4,295
1646,2023-04-18 10:48:12,975,3,516
1647,2023-01-30 10:01:21,976,3,829
1648,2021-02-23 13:05:37,977,4,317
1649,2022-04-30 06:28:18,978,1,103
1650,2023-02-25 21:00:58,979,2,743
1651,2022-03-26 20:57:30,980,4,495
1652,2021-04-22 08:57:29,980,3,650
1653,2020-12-20 21:28:33,981,2,15
1654,2022-12-10 07:19:00,981,4,204
1655,2021-05-30 09:37:38,982,4,274
1656,2022-07-30 12:57:50,983,4,435
1657,2022-07-17 07:33:49,984,4,427
1658,2023-05-06 18:56:01,984,1,958
1659,2020-12-12 19:33:42,985,3,98
1660,2022-03-02 01:10:03,985,2,404
1661,2021-11-12 06:01:15,985,3,475
1662,2023-03-12 23:47:13,986,4,81
1663,2021-03-10 05:39:38,986,2,133
1664,2022-01-25 05:21:47,987,1,233
1665,2020-11-04 18:51:05,987,3,442
1666,2022-09-09 13:48:10,987,3,805
1667,2020-10-09 12:29:23,988,4,261
1668,2021-09-19 08:58:35,988,2,659
1669,2020-12-06 02:02:32,989,1,249
1670,2021-06-21 21:54:43,990,3,718
1671,2020-11-08 05:50:30,991,3,603
1672,2022-03-25 01:40:57,991,1,813
1673,2020-11-30 19:17:20,992,3,473
1674,2022-08-05 07:14:33,993,3,2
1675,2021-04-18 03:54:16,993,2,256
1676,2020-07-06 00:53:44,994,3,200
1677,2023-04-22 21:46:30,994,2,490
1678,2020-07-03 13:33:40,994,3,551
1679,2023-01-23 05:34:57,995,4,59
1680,2021-11-23 23:54:41,995,1,189
1681,2021-09-27 11:58:24,996,1,51
1682,2023-03-26 04:11:13,997,4,294
1683,2023-01-01 11:41:16,998,1,175
1684,2023-03-20 08:17:00,998,1,461
1685,2023-05-01 20:05:12,998,1,717
1686,2020-08-16 10:59:48,998,3,993
1687,2022-02-15 20:03:11,999,1,24
1688,2021-01-16 09:56:02,1000,2,881
1689,2022-12-09 00:09:56,1001,4,208
1690,2020-09-09 01:38:04,1002,4,362
1691,2020-11-25 21:27:42,1002,2,989
1692,2021-03-13 00:57:32,1003,2,455
1693,2021-11-08 08:57:36,1003,3,879
1694,2022-09-21 09:30:27,1004,2,274
1695,2021-04-19 19:53:52,1004,1,877
1696,2022-06-08 20:23:08,1005,2,883
1697,2020-11-07 08:08:31,1006,1,866
1698,2022-07-03 11:07:21,1007,4,617
1699,2023-03-01 09:56:55,1007,2,684
1700,2020-11-01 08:48:57,1008,1,134
1701,2021-08-23 21:51:44,1009,4,688
1702,2021-12-27 15:56:15,1010,4,248
1703,2021-04-01 01:56:58,1010,1,350
1704,2022-01-23 05:29:49,1010,4,876
1705,2023-03-15 06:47:45,1011,3,489
1706,2022-07-13 23:32:29,1012,2,377
1707,2020-07-22 18:01:11,1012,3,378
1708,2022-01-14 02:23:54,1013,2,162
1709,2022-12-12 19:17:24,1014,4,705
1710,2020-12-11 00:49:20,1015,3,503
1711,2022-08-25 01:54:26,1016,3,655
1712,2022-01-26 20:44:11,1017,2,425
1713,2022-10-16 08:43:20,1018,1,601
1714,2020-08-21 18:59:33,1019,2,133
1715,2021-04-10 10:15:13,1019,3,749
1716,2022-09-13 15:46:55,1020,1,627
1717,2023-02-14 07:28:09,1021,1,671
1718,2021-04-08 15:46:28,1021,3,886
1719,2021-04-04 08:23:13,1022,4,31
1720,2022-09-19 09:16:47,1023,3,324
1721,2020-07-27 20:43:41,1023,1,739
1722,2020-08-22 14:12:36,1024,1,54
1723,2023-04-20 03:20:12,1024,3,109
1724,2022-03-09 23:24:17,1024,4,758
1725,2022-02-10 22:33:17,1025,2,96
1726,2021-09-20 17:47:40,1025,3,204
1727,2020-12-07 06:59:51,1026,1,755
1728,2021-07-02 12:41:53,1027,1,789
1729,2021-05-18 02:11:03,1027,1,830
1730,2022-11-25 15:06:53,1028,3,204
1731,2022-12-28 19:24:55,1029,3,783
1732,2022-12-30 08:45:11,1030,1,755
1733,2022-04-05 07:28:09,1031,2,832
1734,2023-03-20 07:01:57,1032,1,471
1735,2021-01-06 10:17:28,1032,4,679
1736,2021-08-14 04:08:08,1032,4,916
1737,2022-11-08 01:51:12,1033,4,778
1738,2022-11-27 13:53:22,1033,1,830
1739,2021-10-20 23:06:54,1034,3,517
1740,2021-05-13 18:04:42,1035,2,432
1741,2022-12-14 07:20:58,1035,2,699
1742,2021-01-26 16:49:44,1036,3,207
1743,2022-01-15 05:30:03,1036,3,657
1744,2021-05-16 16:57:08,1036,3,886
1745,2020-12-24 00:28:57,1037,2,508
1746,2022-07-03 16:29:35,1038,2,401
1747,2022-01-09 12:55:25,1039,4,549
1748,2023-03-07 17:00:32,1040,3,3
1749,2022-06-23 06:45:04,1040,2,608
1750,2022-08-31 15:05:10,1040,4,959
1751,2020-08-16 01:46:19,1041,4,921
1752,2022-02-07 09:47:24,1042,3,672
1753,2020-08-12 17:57:28,1042,3,944
1754,2020-12-28 04:59:14,1043,4,780
1755,2020-07-20 21:01:50,1044,1,535
1756,2020-10-25 10:35:39,1045,4,361
1757,2020-10-18 03:54:42,1045,3,402
1758,2021-01-13 18:52:18,1045,4,833
1759,2022-10-11 03:14:59,1045,2,862
1760,2020-09-09 03:47:54,1046,3,164
1761,2022-05-11 10:49:08,1047,4,69
1762,2021-11-11 19:16:17,1047,4,975
1763,2021-06-08 20:40:56,1048,4,47
1764,2020-10-09 19:24:53,1048,1,337
1765,2021-01-07 06:38:06,1049,3,687
1766,2022-08-23 15:13:46,1050,1,295
1767,2021-04-29 05:32:29,1051,1,842
1768,2020-08-20 08:07:02,1052,1,770
1769,2022-05-24 00:15:07,1053,3,326
1770,2023-01-02 19:37:50,1053,4,444
1771,2021-11-01 02:36:31,1053,2,831
1772,2021-01-19 08:47:07,1054,1,340
1773,2022-09-21 15:20:21,1055,4,644
1774,2022-07-15 12:16:16,1056,1,674
1775,2021-12-10 14:59:42,1056,1,774
1776,2021-05-01 22:21:48,1057,4,226
1777,2021-02-01 17:50:45,1057,3,887
1778,2021-12-08 09:41:49,1058,4,670
1779,2022-04-03 15:31:36,1058,3,901
1780,2020-09-02 07:37:48,1058,3,903
1781,2020-09-12 21:07:33,1059,2,207
1782,2020-07-05 12:37:03,1060,4,300
1783,2022-08-21 17:29:44,1061,4,122
1784,2022-10-21 18:45:11,1061,3,551
1785,2021-10-26 22:44:41,1062,4,15
1786,2022-08-01 15:16:12,1063,1,23
1787,2021-12-18 05:19:29,1063,1,713
1788,2021-04-22 03:38:06,1063,4,792
1789,2023-05-23 13:02:29,1064,3,174
1790,2020-12-11 14:58:01,1065,2,771
1791,2021-09-09 14:53:51,1066,3,564
1792,2021-11-12 20:14:36,1067,3,322
1793,2021-07-03 02:26:31,1067,2,426
1794,2022-01-04 00:06:23,1067,3,615
1795,2022-11-27 19:56:29,1068,2,212
1796,2023-05-31 09:49:35,1068,1,400
1797,2021-12-08 23:07:31,1068,1,798
1798,2022-05-11 06:50:19,1069,2,783
1799,2022-08-13 09:42:09,1069,3,847
1800,2020-09-25 18:41:50,1070,4,755
1801,2021-09-02 19:49:16,1070,2,836
1802,2023-05-29 08:13:14,1071,4,214
1803,2020-12-13 17:41:58,1071,1,767
1804,2021-08-28 14:11:53,1071,2,889
1805,2021-03-10 06:21:55,1072,4,865
1806,2020-11-29 09:03:07,1073,3,84
1807,2022-11-19 10:35:52,1074,3,3
1808,2020-11-08 15:47:16,1075,1,626
1809,2021-07-16 04:28:54,1076,2,206
1810,2022-10-17 06:57:26,1076,4,468
1811,2022-06-27 11:44:59,1077,1,597
1812,2023-05-16 08:31:34,1078,3,245
1813,2021-12-08 00:08:48,1078,4,393
1814,2022-09-05 13:56:52,1079,2,148
1815,2022-09-29 15:35:07,1080,4,145
1816,2023-04-20 18:29:11,1081,2,212
1817,2021-04-13 10:52:22,1082,2,503
1818,2022-11-22 08:06:01,1083,2,871
1819,2020-09-03 23:56:53,1084,1,555
1820,2021-01-18 14:00:22,1085,3,395
1821,2021-02-11 18:28:45,1086,4,75
1822,2022-01-03 00:56:43,1086,2,969
1823,2023-05-05 11:32:44,1087,3,700
1824,2022-09-11 10:45:15,1087,1,723
1825,2022-05-22 20:19:02,1088,1,888
1826,2022-05-26 17:08:11,1089,2,222
1827,2022-05-09 14:38:02,1089,2,885
1828,2021-05-14 19:42:49,1089,2,990
1829,2021-01-22 18:45:02,1090,4,846
1830,2021-02-06 02:44:03,1090,2,876
1831,2021-08-10 19:05:30,1091,4,10
1832,2021-12-02 18:01:40,1092,4,39
1833,2023-04-10 18:35:53,1092,3,267
1834,2022-03-07 15:00:36,1093,3,806
1835,2022-03-22 13:42:14,1094,2,561
1836,2020-11-03 21:10:51,1095,1,35
1837,2021-04-03 06:59:56,1095,2,273
1838,2020-07-03 06:14:58,1095,3,1000
1839,2020-07-12 23:38:43,1096,1,366
1840,2021-10-17 00:54:45,1097,2,836
1841,2021-07-21 12:25:37,1098,4,643
1842,2020-08-18 03:47:42,1099,2,38
1843,2023-03-24 00:09:33,1100,1,19
1844,2020-11-19 08:45:57,1100,3,446
1845,2022-01-09 13:00:56,1100,3,862
1846,2022-10-05 16:17:58,1101,3,414
1847,2020-07-05 16:26:43,1102,2,486
1848,2022-01-31 13:39:37,1103,2,396
1849,2021-04-12 07:26:04,1104,2,537
1850,2021-10-14 10:12:34,1105,3,804
1851,2020-09-04 22:57:48,1106,2,739
1852,2022-01-22 00:19:01,1107,4,397
1853,2022-04-09 07:14:58,1108,1,591
1854,2022-11-12 06:47:03,1109,3,556
1855,2023-04-03 07:33:03,1110,1,246
1856,2022-04-19 02:18:24,1110,3,436
1857,2021-08-13 15:45:55,1111,2,613
1858,2023-04-18 06:40:40,1111,1,925
1859,2022-04-24 00:53:07,1112,3,449
1860,2021-07-03 20:37:00,1113,3,866
1861,2021-01-18 15:38:43,1114,2,260
1862,2022-08-26 07:36:30,1115,2,625
1863,2021-03-08 19:38:47,1115,4,663
1864,2020-11-22 08:42:18,1116,4,437
1865,2022-07-22 04:28:28,1117,1,365
1866,2020-10-07 22:33:49,1117,4,666
1867,2022-11-07 20:20:00,1118,1,529
1868,2021-07-18 07:09:38,1118,1,678
1869,2022-12-03 16:56:46,1119,4,34
1870,2021-11-26 09:25:43,1119,1,908
1871,2023-02-09 18:31:22,1120,1,370
1872,2022-03-19 18:58:29,1120,3,611
1873,2021-05-02 17:42:35,1120,3,771
1874,2021-09-07 13:36:27,1121,3,213
1875,2021-04-03 19:03:04,1122,3,953
1876,2021-12-10 15:23:55,1123,4,54
1877,2020-11-12 17:00:41,1123,3,336
1878,2021-03-24 08:31:24,1123,3,456
1879,2022-10-08 00:44:20,1123,1,993
1880,2021-10-24 01:13:28,1124,3,681
1881,2022-10-09 08:30:40,1125,2,246
1882,2022-08-11 22:35:14,1125,1,968
1883,2022-12-07 08:27:11,1126,1,817
1884,2021-06-26 21:13:05,1127,3,196
1885,2021-01-30 06:57:44,1127,2,217
1886,2020-06-06 05:13:00,1127,1,295
1887,2020-09-04 04:21:13,1128,1,511
1888,2022-03-25 03:39:50,1128,4,707
1889,2022-07-10 22:19:44,1129,4,833
1890,2023-02-25 23:10:13,1129,1,978
1891,2020-06-21 15:10:15,1130,4,341
1892,2020-10-26 23:36:29,1131,1,340
1893,2021-08-06 15:54:41,1131,4,385
1894,2021-03-23 09:44:30,1132,4,541
1895,2022-02-19 09:47:11,1133,2,107
1896,2021-10-30 18:09:45,1134,3,562
1897,2022-10-22 08:54:28,1135,2,413
1898,2023-02-14 21:40:51,1135,2,912
1899,2023-05-06 11:39:40,1136,3,519
1900,2021-09-09 18:19:42,1137,3,684
1901,2021-04-11 19:11:14,1137,3,866
1902,2022-04-21 23:29:46,1138,2,509
1903,2021-07-23 01:38:10,1139,1,710
1904,2022-02-06 03:31:01,1140,1,366
1905,2021-02-20 19:59:39,1140,3,625
1906,2022-01-08 04:07:59,1140,1,710
1907,2023-05-21 10:28:29,1141,4,618
1908,2023-05-26 09:43:13,1141,3,905
1909,2023-05-16 10:18:33,1142,2,690
1910,2022-09-24 04:17:14,1143,2,433
1911,2022-10-13 04:34:11,1144,4,343
1912,2020-07-19 16:08:10,1144,1,994
1913,2022-08-17 17:21:19,1145,1,89
1914,2022-04-01 08:25:10,1145,1,554
1915,2023-04-30 19:40:11,1145,2,815
1916,2023-04-11 01:50:38,1146,4,134
1917,2021-07-09 17:54:08,1146,2,613
1918,2021-09-04 03:26:36,1146,1,974
1919,2022-05-26 16:11:55,1147,3,419
1920,2022-10-12 04:40:47,1148,1,121
1921,2020-06-20 07:01:19,1148,3,725
1922,2021-02-14 11:11:40,1149,1,225
1923,2021-05-19 21:23:49,1149,4,521
1924,2023-05-26 09:41:19,1150,3,385
1925,2023-05-30 07:24:22,1150,1,648
1926,2020-06-14 21:24:51,1150,2,750
1927,2021-03-02 20:06:46,1151,3,466
1928,2022-05-14 13:18:44,1152,3,286
1929,2020-09-19 15:48:52,1152,3,497
1930,2020-08-05 04:33:40,1153,3,57
1931,2021-01-25 08:13:41,1153,2,488
1932,2022-03-15 11:10:53,1154,4,156
1933,2021-06-28 10:17:17,1154,2,209
1934,2021-09-28 14:44:19,1155,4,270
1935,2020-12-14 11:20:20,1155,2,366
1936,2021-09-06 02:41:10,1156,3,808
1937,2021-08-12 12:53:01,1156,1,940
1938,2022-10-13 20:30:26,1157,1,807
1939,2021-08-20 01:35:04,1158,4,241
1940,2022-03-31 05:26:01,1158,2,672
1941,2023-03-19 08:52:32,1159,4,542
1942,2021-02-03 15:37:45,1160,4,988
1943,2023-02-09 16:58:18,1161,4,283
1944,2020-07-03 05:41:45,1161,2,770
1945,2021-10-28 19:22:25,1162,4,789
1946,2022-05-28 20:43:58,1163,2,224
1947,2021-07-18 19:27:17,1163,1,952
1948,2020-12-20 06:56:40,1164,3,593
1949,2020-10-02 20:44:41,1165,2,316
1950,2021-11-11 11:32:48,1165,2,925
1951,2020-11-10 00:34:42,1166,2,561
1952,2021-10-21 18:58:06,1167,2,115
1953,2021-11-03 11:05:22,1168,2,652
1954,2022-12-22 07:52:53,1169,3,605
1955,2023-03-16 17:50:08,1170,1,343
1956,2023-05-24 19:50:22,1171,2,801
1957,2021-11-28 16:19:43,1172,3,330
1958,2021-12-26 03:35:07,1173,3,921
1959,2021-10-13 09:03:22,1174,4,5
1960,2023-04-07 11:41:52,1174,2,954
1961,2023-04-02 12:38:46,1175,4,237
1962,2021-08-26 06:53:42,1175,1,511
1963,2021-05-12 09:05:09,1175,1,585
1964,2021-04-03 06:28:17,1176,1,526
1965,2021-10-30 09:04:56,1177,1,245
1966,2021-09-24 10:12:49,1177,1,327
1967,2020-09-05 08:12:56,1178,1,656
1968,2022-07-28 08:04:04,1178,4,849
1969,2023-01-04 23:14:38,1179,2,111
1970,2023-05-03 00:55:07,1179,2,542
1971,2022-07-09 16:09:19,1180,3,854
1972,2022-02-17 02:34:43,1181,1,331
1973,2022-01-15 15:29:29,1181,4,529
1974,2020-11-12 23:01:39,1181,3,980
1975,2023-05-09 01:59:44,1182,4,603
1976,2021-02-21 14:33:47,1182,4,742
1977,2022-10-17 10:38:04,1183,2,83
1978,2023-01-22 14:53:07,1183,3,495
1979,2022-04-03 11:00:24,1184,2,157
1980,2022-07-18 19:03:14,1185,3,16
1981,2023-05-02 14:51:34,1185,2,230
1982,2020-09-11 06:44:28,1186,2,299
1983,2020-06-14 10:14:35,1187,4,157
1984,2021-07-31 05:50:32,1187,2,185
1985,2021-03-17 10:42:40,1188,3,768
1986,2021-12-25 22:49:46,1189,1,36
1987,2022-02-02 17:15:15,1189,3,320
1988,2023-02-12 18:15:32,1189,2,521
1989,2020-09-07 15:31:51,1189,1,636
1990,2022-03-17 02:39:04,1190,2,634
1991,2022-01-07 22:29:25,1190,2,888
1992,2022-10-10 11:21:10,1191,1,677
1993,2020-10-19 05:11:02,1191,1,802
1994,2021-06-17 12:12:57,1192,1,129
1995,2021-10-21 09:20:31,1192,2,173
1996,2022-05-29 11:26:59,1192,3,707
1997,2021-10-05 05:21:43,1193,1,708
1998,2022-01-13 14:43:38,1193,3,924
1999,2021-02-01 07:27:29,1194,4,329
2000,2021-08-02 01:03:14,1195,1,418
2001,2021-08-01 16:47:45,1195,4,791
2002,2023-01-31 13:32:00,1195,1,987
2003,2021-08-12 01:52:09,1196,2,237
2004,2022-02-15 01:36:38,1197,4,121
2005,2021-02-10 05:40:32,1197,2,485
2006,2021-04-01 13:14:11,1197,2,706
2007,2020-12-27 00:18:27,1198,4,691
2008,2020-10-09 22:36:47,1198,4,715
2009,2022-01-24 10:46:33,1199,4,135
2010,2021-07-14 17:07:21,1199,3,344
2011,2020-10-28 04:14:30,1200,1,451
2012,2021-02-02 14:23:08,1201,3,353
2013,2020-07-24 11:02:47,1202,4,340
2014,2023-02-08 00:18:27,1203,1,942
2015,2022-03-15 18:19:23,1204,3,13
2016,2021-03-03 01:16:04,1205,4,957
2017,2021-08-16 19:04:32,1206,1,65
2018,2021-08-14 06:55:27,1206,4,218
2019,2023-05-17 23:46:25,1207,4,335
2020,2020-11-03 21:16:49,1207,4,919
2021,2022-11-11 14:15:30,1208,1,292
2022,2021-01-27 23:16:48,1209,3,272
2023,2022-11-29 17:53:25,1209,3,961
2024,2022-12-03 02:17:35,1210,3,154
2025,2021-07-22 18:26:59,1210,1,477
2026,2022-07-14 09:48:17,1211,4,154
2027,2023-05-21 12:08:13,1211,3,305
2028,2021-10-14 14:15:25,1212,3,46
2029,2022-09-20 09:32:42,1213,2,100
2030,2021-11-09 20:56:30,1214,2,62
2031,2021-01-30 15:53:02,1214,1,677
2032,2023-02-04 09:12:50,1215,2,430
2033,2023-04-29 00:00:29,1216,2,68
2034,2021-07-24 05:07:31,1217,1,464
2035,2021-12-26 17:12:21,1218,1,15
2036,2021-12-15 08:40:35,1219,4,839
2037,2020-07-13 01:53:50,1220,1,841
2038,2020-09-22 21:51:21,1220,1,913
2039,2022-04-18 06:04:53,1221,4,765
2040,2023-04-26 06:44:26,1222,3,535
2041,2022-08-15 17:14:00,1222,2,831
2042,2021-03-23 18:39:56,1223,3,647
2043,2021-12-06 23:26:31,1224,2,865
2044,2020-12-12 05:18:18,1225,2,3
2045,2022-11-08 01:42:50,1225,4,655
2046,2022-12-12 00:42:56,1226,4,701
2047,2022-07-22 14:03:57,1227,3,25
2048,2023-04-21 12:42:29,1227,2,187
2049,2023-01-09 10:45:22,1227,2,190
2050,2022-12-24 09:53:22,1227,4,918
2051,2021-08-30 10:59:21,1228,3,971
2052,2021-01-08 15:41:04,1229,2,554
2053,2020-09-16 22:59:53,1229,1,943
2054,2020-07-22 23:42:08,1230,2,203
2055,2020-06-12 19:15:13,1230,4,469
2056,2022-09-26 00:23:42,1230,3,695
2057,2022-03-15 18:07:13,1231,1,54
2058,2021-06-30 20:37:33,1232,3,158
2059,2021-11-11 04:42:23,1233,3,166
2060,2023-02-28 15:40:58,1234,4,244
2061,2020-07-28 07:30:47,1235,1,475
2062,2022-08-30 17:30:02,1236,3,551
2063,2022-09-17 16:47:15,1236,2,583
2064,2022-10-28 09:21:24,1237,4,483
2065,2021-07-01 18:35:05,1238,3,82
2066,2022-04-27 20:47:38,1238,4,451
2067,2022-11-13 03:43:04,1238,2,476
